district,Year,Month,Season,rainfall,temperature,humidity,ph,organic_carbon,sand,clay,silt,soil_texture
Jhalawar,2021.0,5.0,Zaid,19.63855210852385,31.715339186765537,36.21092722560826,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2021.0,5.0,Zaid,32.25680054185585,30.64767259660153,35.100606077148164,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2021.0,5.0,Zaid,17.035325212376417,32.34697876127798,33.362578965175615,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2021.0,5.0,Zaid,19.28526743264019,31.172786292472388,34.860005958590385,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2021.0,5.0,Zaid,20.73792057263629,31.125695061130795,37.24797480458483,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2021.0,5.0,Zaid,29.683307846639888,30.30183747970825,35.81467404769572,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2021.0,5.0,Zaid,17.488094136329092,30.20915331493965,42.54697751451958,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2021.0,5.0,Zaid,29.0142360079654,31.016686224522704,37.03893691948564,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2021.0,6.0,Kharif,18.827498272486498,33.140318920172184,47.91673576951242,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2021.0,6.0,Kharif,22.30212857689258,33.30198948717818,47.32467143604166,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2021.0,6.0,Kharif,40.86715947250343,32.52740480681209,49.02952703730309,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2021.0,6.0,Kharif,51.98304980843692,32.176733124128326,49.81827693121588,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2021.0,6.0,Kharif,17.598458359349664,32.46734667537507,44.66086665415896,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2021.0,6.0,Kharif,93.78939763533624,28.346405625426392,65.55144773857995,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2021.0,6.0,Kharif,16.833508020964096,32.577835356509496,47.34589576313761,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2021.0,6.0,Kharif,63.60082709125557,29.098860864174394,56.83705695818237,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2021.0,6.0,Kharif,15.131261216157114,33.174569593543616,45.75400210184256,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2021.0,6.0,Kharif,15.601822223282284,32.81816571172918,47.4545725661079,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2021.0,6.0,Kharif,27.215654107080837,33.93452949610417,42.13768960380928,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2021.0,6.0,Kharif,44.79173144128428,33.913526126734645,41.39345308019919,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2021.0,6.0,Kharif,22.86140612208272,32.14478804587463,45.59842984797613,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2021.0,6.0,Kharif,28.9769660391126,32.500450611033514,46.99464932083132,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2021.0,6.0,Kharif,97.9065822955613,29.07635859577725,67.52700673072317,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2021.0,6.0,Kharif,28.08909497476601,32.96098627479676,48.68469387101273,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2021.0,6.0,Kharif,36.2358066118611,31.21079050180404,50.02681215147752,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2021.0,6.0,Kharif,25.816526505066918,35.055546368314424,37.28628486985105,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2021.0,6.0,Kharif,21.852210108233397,32.85770877447941,46.182735014752325,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2021.0,6.0,Kharif,59.81034217236697,29.47239540472761,60.42150295265173,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2021.0,6.0,Kharif,37.112836279119314,34.302582988799806,38.3502199543542,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2021.0,6.0,Kharif,80.87778672697999,29.41772486302884,66.487518060541,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2021.0,6.0,Kharif,27.23036572484639,34.26256235092807,42.9185463099298,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2021.0,6.0,Kharif,38.68003781668099,31.931103467405705,53.48257771952845,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2021.0,6.0,Kharif,80.37700406826623,30.91793442591774,55.17896797716312,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2021.0,6.0,Kharif,17.133650966979776,33.30387296806414,40.45534731098861,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2021.0,6.0,Kharif,37.42210888459282,33.31451078610014,44.13369879373268,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2021.0,6.0,Kharif,24.82175625463931,32.98725168915181,42.98569512364262,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2021.0,6.0,Kharif,46.18313632870091,31.451802281412977,51.38580807349813,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2021.0,6.0,Kharif,22.14785394091112,32.56308145063875,42.76999313331446,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2021.0,6.0,Kharif,84.74302630455139,29.772259980614027,59.47858391278623,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2021.0,6.0,Kharif,9.991409347058209,33.13017614698422,43.857585753954886,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2021.0,7.0,Kharif,327.8539869264678,31.15945122724101,63.90834853737953,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2021.0,7.0,Kharif,290.60111958208364,31.14373525929994,63.57900666255732,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2021.0,7.0,Kharif,317.31789018599346,30.21892709469097,64.05823330548013,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2021.0,7.0,Kharif,337.1088357246173,29.814303886674978,65.13955931443793,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2021.0,7.0,Kharif,302.7637803298302,30.390363979647702,61.71648399893655,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2021.0,7.0,Kharif,231.83046431194632,27.179739498376712,75.13941640006925,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2021.0,7.0,Kharif,330.1254321027033,30.58962342720524,63.579431807256974,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2021.0,7.0,Kharif,197.5591784559257,27.859390104298782,67.94099309566836,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2021.0,7.0,Kharif,336.0808153724195,30.895631804850645,62.17488622685477,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2021.0,7.0,Kharif,342.21581001598287,30.725773329169545,63.386592152374135,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2021.0,7.0,Kharif,56.61699114427615,33.77028938432375,52.17961068653116,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2021.0,7.0,Kharif,112.91055746919172,33.30447791191177,53.59632598681128,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2021.0,7.0,Kharif,219.9335580643145,30.289935582566443,60.09283177824628,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2021.0,7.0,Kharif,308.2777823742645,30.67288799804055,63.526389956511885,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2021.0,7.0,Kharif,274.1438054234973,27.752647651386308,76.48211696059732,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2021.0,7.0,Kharif,106.95207944090544,31.502196174200197,59.85065243966863,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2021.0,7.0,Kharif,238.0714631702441,29.467916576621544,63.80573186990624,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2021.0,7.0,Kharif,95.5462395371532,34.17752159719694,48.00976989593249,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2021.0,7.0,Kharif,319.02532337711324,30.52771633953564,62.15265915593103,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2021.0,7.0,Kharif,279.4312023049617,28.13164443194132,70.7638001516858,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2021.0,7.0,Kharif,157.95239415828735,33.048531229631806,51.76247823845421,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2021.0,7.0,Kharif,260.14844885648495,28.218884277183864,74.7822294920613,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2021.0,7.0,Kharif,71.57359121523841,33.20594498826191,52.9950937191271,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2021.0,7.0,Kharif,172.8384635347339,30.929659157282178,62.01695811093078,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2021.0,7.0,Kharif,303.3523053908372,28.715009073958434,69.25200016492727,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2021.0,7.0,Kharif,261.9676315964985,31.450475752502168,57.63187977186868,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2021.0,7.0,Kharif,125.6770213765168,32.169379262170146,54.51045727874101,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
Nagaur,2021.0,7.0,Kharif,196.62302088028773,31.47767356543009,56.11597274615203,7.6532797209563554,0.5704724466215925,49.51865180053744,26.73553127124672,23.74570091727921,Loam
Pali,2021.0,7.0,Kharif,171.16420902625097,30.21467473532456,61.87940713419366,7.53473171984385,0.6899628053639705,44.44318482030989,24.631426137433625,30.925512263366432,Loam
Sikar,2021.0,7.0,Kharif,312.4961492441532,30.76544662184252,59.10110511115472,7.534495397778516,0.786278701903854,45.343238576826465,26.97856082950532,27.678151897554653,Loam
Sirohi,2021.0,7.0,Kharif,327.4006732887468,28.52964840441511,70.1357557125366,7.396337654624223,1.0341951416617727,40.48985614248625,24.857467313399425,34.65255453304433,Loam
Tonk,2021.0,7.0,Kharif,245.56987610790335,30.83368742356035,60.559257495661775,7.416020895154145,0.7846190095895532,44.09877632225127,23.461647278027836,32.43956502073543,Loam
Bharatpur,2021.0,8.0,Kharif,238.61797829055243,28.768095855678208,75.50668848723444,7.735500321128259,0.8720525911950796,44.87451725968808,27.175172041928484,27.9501141011255,Clay Loam
Dhaulpur,2021.0,8.0,Kharif,304.9429951482931,28.42482806095992,77.67303297201083,7.65528902278178,0.8302959001556367,43.90062774367972,26.544169653207046,29.555065959184624,Loam
Kota,2021.0,8.0,Kharif,494.9780667824223,27.29633277121741,77.59307732034635,7.331463260312297,0.8223356041420042,40.75124787601306,28.3780444551492,30.87063767850261,Clay Loam
Baran,2021.0,8.0,Kharif,500.15984249641207,26.7417769422504,80.57357522428562,7.310498511980818,0.787739078833932,41.22755819494017,27.577050555745654,31.195185078293044,Clay Loam
Jaipur,2021.0,8.0,Kharif,185.5527740611537,28.30724833413163,68.16918067895453,7.46853423827555,0.850231696900605,47.74610578424717,23.499579154705494,28.754366255945,Loam
Udaipur,2021.0,8.0,Kharif,154.8876528573259,25.549685180475635,78.96939156081615,7.314971634484445,1.138689408865304,35.75171522385539,32.28990248750083,31.95832912715174,Clay Loam
Dausa,2021.0,8.0,Kharif,243.61961654128115,28.16944848452504,74.31059363728797,7.448940458503631,0.9096372867471324,50.66067520192447,23.252341799843208,26.087000638364948,Loam
Rajsamand,2021.0,8.0,Kharif,139.34840802651175,25.896697231233667,72.93760869227972,7.344695299699076,0.9639301728259164,36.934399265106606,33.273771319131875,29.791692305330336,Clay Loam
Sawai Madhopur,2021.0,8.0,Kharif,323.31517777019275,28.05767968525645,75.70889806458423,7.391336939566251,0.9090809910014799,46.36155834187105,25.40509783395536,28.23333160894245,Loam
Karauli,2021.0,8.0,Kharif,319.202383997095,28.02367217296742,76.85562160164686,7.323849110664443,0.9467935707025282,48.72619591043981,25.53555773220264,25.738271236433086,Loam
Ganganagar,2021.0,8.0,Kharif,25.43868218875624,33.20224045888491,48.60253488288745,7.925312236058909,0.7232944493530641,53.05909954215294,24.470290062624482,22.47062579400709,Sandy Clay Loam
Hanumangarh,2021.0,8.0,Kharif,23.92558196307384,32.495399803819474,52.00091534399851,7.991436931660312,0.6603707508788489,58.40545363080692,22.86831899146728,18.726261266006375,Sandy Clay Loam
Ajmer,2021.0,8.0,Kharif,157.25182424311765,27.980520836794582,66.2683813090995,7.483101302382153,0.7415093976612266,32.89577793930147,23.189653688001222,43.9144725913661,Loam
Alwar,2021.0,8.0,Kharif,204.23302611139536,28.59640514149838,72.10133395123674,7.431135494000176,1.0529518117267935,45.67522844606345,24.966633472578202,29.358154120156932,Loam
Banswara,2021.0,8.0,Kharif,254.9538189067875,25.861912512429647,83.68038278843942,7.279456939407893,0.998926055083475,36.036171122442354,27.306582231712007,36.657470083764224,Clay Loam
Barmer,2021.0,8.0,Kharif,17.67469609674586,31.148469536029648,52.1049122066211,7.8659423794938075,0.5208200033804808,51.100383491805815,23.530804202945724,25.36878991690401,Loam
Bhilwara,2021.0,8.0,Kharif,292.8643778930236,26.87156215653341,73.33853248117667,7.394414449709638,0.7807999519924316,35.24014643085083,27.321630816527723,37.43825725794166,Clay Loam
Bikaner,2021.0,8.0,Kharif,21.874391640712552,33.553934381575885,43.421205516447785,8.03242181095953,0.5236890079298842,51.19230505500413,24.099762137057745,24.70795061253445,Loam
Bundi,2021.0,8.0,Kharif,472.6743479758738,27.5609611242969,75.35879593316054,7.345372898579913,0.8640630543862735,42.28414376430791,27.18739714901769,30.52879617131715,Clay Loam
Chittaurgarh,2021.0,8.0,Kharif,339.0752720282737,25.78397735210381,80.26648098077774,7.311872884947514,0.8865564126708907,33.46105777762949,35.197051820377986,31.341929188327544,Clay Loam
Churu,2021.0,8.0,Kharif,40.78845689277328,31.927228818768054,50.66680086013118,7.931710739193281,0.6130627937848321,54.65475317517449,23.528332957980957,21.81687519782054,Sandy Clay Loam
Dungarpur,2021.0,8.0,Kharif,169.37444448928667,26.47290058739016,80.49564957377007,7.359425496874465,0.9761361123706438,39.79373254356574,24.83362293082961,35.37252946199261,Loam
Jaisalmer,2021.0,8.0,Kharif,6.873068309543538,32.46635120064986,47.03051484818814,8.024784734336027,0.4190765963466304,57.32920513117581,24.14245706687899,18.52837361519538,Sandy Clay Loam
Jalor,2021.0,8.0,Kharif,30.83921750415736,29.955793885162706,58.73805757228743,7.5693450681661485,0.7197348534596913,47.63071085699597,22.360459238758345,30.008805657174882,Loam
Jhalawar,2021.0,8.0,Kharif,492.1024337318855,26.022650479417493,81.82878637358901,7.324442733469555,0.7898446674541064,36.359408258216845,31.070649046282863,32.57011021594803,Clay Loam
Jhunjhunun,2021.0,8.0,Kharif,84.32403239841338,30.054385913032515,59.48911112062616,7.564148238132579,0.8594941762681367,46.73249222258496,25.900183444383487,27.367264578193463,Loam
Jodhpur,2021.0,8.0,Kharif,24.564901798050965,31.35803028545424,50.37000983013476,7.791916606079316,0.5122976308315786,54.2613567176807,23.35875841901032,22.379890594471135,Sandy Clay Loam
